image_id,label,old,base,keep,keep_sp,sec
002792,2023-04-28,2023-04-28,2023-04-28,2023-04-28,2023-04-28,1.6
002795,2021-03-18,2021-03-18,2021-03-18,2021-03-18,2021-03-18,1.3
002798,2021-04-28,NONE,NONE,NONE,NONE,7.1
002803,2021-04-19,2021-04-19,2021-04-19,2021-04-19,2021-04-19,1.5
002806,2023-01-13,2023-01-13,2023-01-13,2023-01-13,2023-01-13,8.0
002809,2023-01-20,2023-01-20,2023-01-20,2023-01-20,2023-01-20,3.0
002812,2023-01-13,2023-01-13,2023-01-13,2023-01-13,2023-01-13,3.8
002817,2022-01-04,2022-01-04,2022-01-04,2022-01-04,2022-01-04,5.5
002820,2021-11-19,2021-11-19,2021-11-19,2021-11-19,2021-11-19,3.6
002823,2021-10-07,2021-10-07,2021-10-07,2021-10-07,2021-10-07,2.3
002826,2021-07-03,2021-06-12,2021-06-12,2021-06-12,2021-06-12,4.2
002829,2022-01-02,2022-01-02,2022-01-02,2022-01-02,2022-01-02,2.5
002832,2021-08-30,2021-08-30,2021-08-30,2021-08-30,2021-08-30,5.6
002835,2021-06-30,2021-06-30,2021-06-30,2021-06-30,2021-06-30,2.1
002838,2022-08-02,2022-08-02,2022-08-02,2022-08-02,2022-08-02,2.2
002841,2023-09-22,2023-09-22,2023-09-22,2023-09-22,2023-09-22,1.9
002844,2023-06-NONE,2023-06-NONE,2023-06-NONE,2023-06-NONE,2023-06-NONE,1.9
002847,2021-12-30,2021-12-30,2021-12-30,2021-12-30,2021-12-30,4.4
002850,2021-08-15,2021-08-15,2021-08-15,2021-08-15,2021-08-15,3.8
002853,2021-08-11,2021-08-11,2021-08-11,2021-08-11,2021-08-11,4.5
002856,2022-09-13,2022-09-13,2022-09-13,2022-09-13,2022-09-13,6.5
002859,2022-06-15,2022-06-15,2022-06-15,2022-06-15,2022-06-15,1.9
002862,2021-08-30,2021-08-30,2021-08-30,2021-08-30,2021-08-30,5.2
002865,2023-02-03,NONE,NONE,NONE,NONE,7.6
002868,2021-08-04,2021-08-04,2021-08-04,2021-08-04,2021-08-04,13.0
002871,2021-02-25,2021-02-25,2021-02-25,2021-02-25,2021-02-25,1.8
002874,2021-04-11,2021-04-11,2021-04-11,2021-04-11,2021-04-11,2.5
002877,2022-12-04,2022-12-04,2022-12-04,2022-12-04,2022-12-04,2.6
002882,2023-12-08,2023-12-08,2023-12-08,2023-12-08,2023-12-08,1.8
002885,2022-07-20,2022-07-20,2022-07-20,2022-07-20,2022-07-20,2.9
002888,2021-07-15,2021-07-15,2021-07-15,2021-07-15,2021-07-15,2.0
002891,2021-11-11,2021-11-11,2021-11-11,2021-11-11,2021-11-11,2.3
002894,2024-02-13,2024-02-13,2024-02-13,2024-02-13,2024-02-13,2.1
002897,2021-07-20,2021-07-20,2021-07-20,2021-07-20,2021-07-20,2.6
002900,2022-08-03,2022-08-03,2022-08-03,2022-08-03,2022-08-03,1.4
002903,2020-07-22,2020-07-02,2020-07-02,2020-07-02,2020-07-02,2.1
002906,2021-05-19,2021-05-19,2021-05-19,2021-05-19,2021-05-19,2.4
002910,2021-07-21,2021-07-21,2021-07-21,2021-07-21,2021-07-21,1.4
002913,2020-11-18,2020-11-18,2020-11-18,2020-11-18,2020-11-18,2.8
002916,2022-09-15,2022-09-15,2022-09-15,2022-09-15,2022-09-15,3.0
002919,2021-09-11,2021-09-11,2021-09-11,2021-09-11,2021-09-11,1.8
002922,2021-09-12,NONE-12-09,NONE-12-09,NONE-12-09,NONE-12-09,8.3
002925,2021-11-06,2021-11-06,2021-11-06,2021-11-06,2021-11-06,3.2
002928,NONE-04-08,2024-08-20,2024-08-20,2024-08-20,2024-08-20,11.0
002931,2022-06-30,2022-06-30,2022-06-30,2022-06-30,2022-06-30,2.0
002934,2022-02-02,2022-02-02,2022-02-02,2022-02-02,2022-02-02,3.1
002937,2021-11-11,2021-11-11,2021-11-11,2021-11-11,2021-11-11,4.5
002940,2022-07-29,2029-07-02,2029-07-02,2029-07-02,2029-07-02,3.3
002943,2020-06-23,2020-06-23,2020-06-23,2020-06-23,2020-06-23,1.0
002946,2021-09-25,2021-09-25,2021-09-25,2021-09-25,2021-09-25,2.4
002949,2021-08-12,2021-08-12,2021-08-12,2021-08-12,2021-08-12,2.0
002952,2021-11-03,2021-11-03,2021-11-03,2021-11-03,2021-11-03,5.9
002955,2022-11-04,2022-11-04,2022-11-04,2022-11-04,2022-11-04,3.0
002958,2022-07-27,2022-07-27,2022-07-27,2022-07-27,2022-07-27,1.9
002961,2021-11-21,2021-11-21,2021-11-21,2021-11-21,2021-11-21,6.5
002964,2022-09-03,2022-09-03,2022-09-03,2022-09-03,2022-09-03,3.5
002967,2021-09-03,2021-09-03,2021-09-03,2021-09-03,2021-09-03,2.2
002970,2022-11-14,2022-11-14,2022-11-14,2022-11-14,2022-11-14,2.6
002973,2022-03-20,2022-03-20,2022-03-20,2022-03-20,2022-03-20,1.6
002978,2020-07-20,2020-07-20,2020-07-20,2020-07-20,2020-07-20,4.4
002981,2021-12-17,2021-12-17,2021-12-17,2021-12-17,2021-12-17,2.6
002984,2021-05-01,2021-05-01,2021-05-01,2021-05-01,2021-05-01,2.4
002987,2022-04-01,2022-04-01,2022-04-01,2022-04-01,2022-04-01,2.0
002990,2021-03-20,2021-09-05,2021-09-05,2021-09-05,2021-09-05,2.1
002993,2021-11-22,2021-11-22,2021-11-22,2021-11-22,2021-11-22,1.2
002996,2022-10-15,2022-10-15,2022-10-15,2022-10-15,2022-10-15,2.5
002999,2021-10-07,2021-10-07,2021-10-07,2021-10-07,2021-10-07,1.3
003002,2022-06-18,2022-06-18,2022-06-18,2022-06-18,2022-06-18,1.4
003005,2023-05-NONE,2023-05-NONE,2023-05-NONE,2023-05-NONE,2023-05-NONE,8.8
003008,2021-10-05,2021-10-05,2021-10-05,2021-10-05,2021-10-05,1.9
003011,2021-12-11,2021-12-11,2021-12-11,2021-12-11,2021-12-11,12.2
003014,2021-06-12,NONE,NONE,NONE,NONE,12.3
003017,2022-02-23,2022-02-23,2022-02-23,2022-02-23,2022-02-23,3.1
003020,2021-03-23,2021-03-23,2021-03-23,2021-03-23,2021-03-23,1.9
003023,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,1.7
003026,2021-04-10,NONE,NONE,NONE,NONE,30.5
003029,2021-11-02,2021-11-02,2021-11-02,2021-11-02,2021-11-02,1.9
003032,2021-04-12,2021-04-12,2021-04-12,2021-04-12,2021-04-12,7.4
003035,2022-08-28,2022-08-28,2022-08-28,2022-08-28,2022-08-28,1.6
003038,2021-02-18,2021-02-18,2021-02-18,2021-02-18,2021-02-18,2.4
003041,2022-01-17,2022-01-17,2022-01-17,2022-01-17,2022-01-17,2.2
003044,2022-05-02,2022-05-02,2022-05-02,2022-05-02,2022-05-02,2.5
003047,2021-04-07,2021-04-07,2021-04-07,2021-04-07,2021-04-07,1.5
003050,2021-02-16,2021-02-16,2021-02-16,2021-02-16,2021-02-16,1.7
003053,2021-10-28,2021-10-28,2021-10-28,2021-10-28,2021-10-28,9.8
003056,2021-03-06,2021-03-06,2021-03-06,2021-03-06,2021-03-06,3.3
003059,2021-10-04,2021-10-04,2021-10-04,2021-10-04,2021-10-04,2.2
003064,2021-10-18,2021-10-18,2021-10-18,2021-10-18,2021-10-18,2.0
003067,2021-06-15,2021-06-15,2021-06-15,2021-06-15,2021-06-15,2.1
003072,2021-08-19,2021-08-19,2021-08-19,2021-08-19,2021-08-19,3.0
003075,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,3.2
003078,2021-12-13,2021-12-13,2021-12-13,2021-12-13,2021-12-13,2.0
003083,2021-12-02,2021-12-02,2021-12-02,2021-12-02,2021-12-02,2.6
003086,2021-06-27,2021-06-27,2021-06-27,2021-06-27,2021-06-27,1.6
003089,2021-09-15,2021-09-15,2021-09-15,2021-09-15,2021-09-15,4.2
003092,2021-09-17,2021-09-17,2021-09-17,2021-09-17,2021-09-17,10.4
003095,2022-10-12,2022-10-12,2022-10-12,2022-10-12,2022-10-12,2.4
003098,2021-04-12,2021-04-12,2021-04-12,2021-04-12,2021-04-12,2.7
003101,2022-11-21,2022-11-21,2022-11-21,2022-11-21,2022-11-21,2.9
003104,2023-12-06,2023-12-06,2023-12-06,2023-12-06,2023-12-06,2.9
003107,2021-01-11,2021-01-11,2021-01-11,2021-01-11,2021-01-11,1.5
003110,2021-06-09,2021-06-09,2021-06-09,2021-06-09,2021-06-09,2.9
003113,2021-03-28,2022-10-28,2022-10-28,2022-10-28,2022-10-28,2.6
003117,2021-12-29,2021-12-29,2021-12-29,2021-12-29,2021-12-29,2.8
003120,2021-09-30,2021-09-30,2021-09-30,2021-09-30,2021-09-30,3.6
003124,2021-03-07,2021-03-07,2021-03-07,2021-03-07,2021-03-07,1.3
003127,2021-02-16,2021-02-16,2021-02-16,2021-02-16,2021-02-16,3.1
003130,2022-03-30,2022-03-30,2022-03-30,2022-03-30,2022-03-30,3.7
003133,2021-05-22,2021-05-22,2021-05-22,2021-05-22,2021-05-22,1.6
003136,2022-11-09,2022-11-09,2022-11-09,2022-11-09,2022-11-09,2.0
003139,2022-01-09,2022-01-09,2022-01-09,2022-01-09,2022-01-09,2.3
003146,2021-04-22,2021-04-22,2021-04-22,2021-04-22,2021-04-22,2.1
003149,2022-01-14,2022-01-14,2022-01-14,2022-01-14,2022-01-14,2.1
003152,2021-06-30,2021-06-30,2021-06-30,2021-06-30,2021-06-30,3.4
003155,2021-07-11,2021-07-11,2021-07-11,2021-07-11,2021-07-11,2.1
003158,2021-04-25,2021-04-25,2021-04-25,2021-04-25,2021-04-25,2.9
003161,2021-10-NONE,NONE,NONE,NONE,NONE,23.9
003164,2021-02-09,2021-02-09,2021-02-09,2021-02-09,2021-02-09,2.0
003167,2021-10-10,2021-10-10,2021-10-10,2021-10-10,2021-10-10,1.6
003170,2021-04-20,2020-04-21,2020-04-21,2020-04-21,2020-04-21,4.3
003174,2022-08-13,2022-08-13,2022-08-13,2022-08-13,2022-08-13,2.2
003177,2021-03-25,2021-03-25,2021-03-25,2021-03-25,2021-03-25,2.2
003180,2021-07-08,2021-07-08,2021-07-08,2021-07-08,2021-07-08,1.8
003183,2021-03-26,2021-03-26,2021-03-26,2021-03-26,2021-03-26,1.6
003187,2022-01-17,2022-01-17,2022-01-17,2022-01-17,2022-01-17,2.9
003190,2022-08-16,2022-08-16,2022-08-16,2022-08-16,2022-08-16,3.8
003195,2021-12-13,2021-12-13,2021-12-13,2021-12-13,2021-12-13,1.0
003198,2025-10-12,2025-10-12,2025-10-12,2025-10-12,2025-10-12,2.4
003201,2022-09-21,2022-09-21,2022-09-21,2022-09-21,2022-09-21,2.0
003204,2023-06-26,2023-06-26,2023-06-26,2023-06-26,2023-06-26,1.3
003207,2021-07-20,2021-07-20,2021-07-20,2021-07-20,2021-07-20,2.1
003210,2022-12-02,2022-12-02,2022-12-02,2022-12-02,2022-12-02,4.2
003213,2024-01-12,2024-01-12,2024-01-12,2024-01-12,2024-01-12,6.3
003216,2022-01-15,2022-01-15,2022-01-15,2022-01-15,2022-01-15,2.9
003219,2021-03-16,2021-03-16,2021-03-16,2021-03-16,2021-03-16,3.7
003223,2022-06-14,2022-06-14,2022-06-14,2022-06-14,2022-06-14,1.9
003227,2022-01-29,2022-01-29,2022-01-29,2022-01-29,2022-01-29,2.4
003231,2021-04-04,2021-04-04,2021-04-04,2021-04-04,2021-04-04,2.1
003234,2022-11-NONE,2022-11-NONE,2022-11-NONE,2022-11-NONE,2022-11-NONE,4.2
003237,2021-03-30,2021-03-30,2021-03-30,2021-03-30,2021-03-30,1.7
003243,2021-07-NONE,NONE-07-21,NONE-07-21,NONE-07-21,NONE-07-21,6.8
003247,2023-01-17,2023-01-17,2023-01-17,2023-01-17,2023-01-17,11.9
003250,2023-02-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,2.3
003253,2020-10-20,2020-10-20,2020-10-20,2020-10-20,2020-10-20,1.6
003256,2022-04-01,2022-04-01,2022-04-01,2022-04-01,2022-04-01,3.7
003259,2022-02-10,NONE,NONE,NONE,NONE,13.6
003262,2021-06-10,2021-06-10,2021-06-10,2021-06-10,2021-06-10,1.5
003265,2021-10-06,2021-10-06,2021-10-06,2021-10-06,2021-10-06,1.2
003269,2022-01-28,2022-01-28,2022-01-28,2022-01-28,2022-01-28,2.0
003272,2021-05-03,2021-05-03,2021-05-03,2021-05-03,2021-05-03,1.4
003275,2021-10-10,2021-10-10,2021-10-10,2021-10-10,2021-10-10,2.1
003278,2023-10-02,2023-10-02,2023-10-02,2023-10-02,2023-10-02,2.3
003281,2021-10-15,2021-10-15,2021-10-15,2021-10-15,2021-10-15,1.0
003284,2021-09-10,2021-09-10,2021-09-10,2021-09-10,2021-09-10,1.9
003291,2022-12-22,2022-12-22,2022-12-22,2022-12-22,2022-12-22,1.1
003294,2021-07-26,NONE,NONE,NONE,NONE,13.6
003299,2022-10-NONE,2022-10-NONE,2022-10-NONE,2022-10-NONE,2022-10-NONE,6.3
003302,2023-02-06,2023-02-06,2023-02-06,2023-02-06,2023-02-06,5.0
003305,2025-03-NONE,2025-03-NONE,2025-03-NONE,2025-03-NONE,2025-03-NONE,2.1
003309,2020-08-29,2020-08-29,2020-08-29,2020-08-29,2020-08-29,1.9
003314,2021-07-05,2021-07-05,2021-07-05,2021-07-05,2021-07-05,7.2
003317,2022-02-07,NONE,NONE,NONE,NONE,7.6
003320,2021-09-02,2021-03-20,2021-03-20,2021-03-20,2021-03-20,4.0
003323,2021-05-24,2021-05-24,2021-05-24,2021-05-24,2021-05-24,2.7
003326,2024-06-05,NONE,NONE,NONE,NONE,22.2
003329,2021-12-26,2021-12-26,2021-12-26,2021-12-26,2021-12-26,1.2
003332,2021-04-29,2021-04-29,2021-04-29,2021-04-29,2021-04-29,2.1
003335,2021-07-02,2021-07-02,2021-07-02,2021-07-02,2021-07-02,1.1
003338,2021-06-01,NONE-06-01,NONE-06-01,NONE-06-01,NONE-06-01,6.5
003341,2022-09-29,2022-09-29,2022-09-29,2022-09-29,2022-09-29,6.6
003344,2026-09-11,2026-09-11,2026-09-11,2026-09-11,2026-09-11,1.3
003348,2027-07-13,NONE-07-27,NONE-07-27,NONE-07-27,NONE-07-27,11.3
000003,2026-05-12,2026-05-12,2026-05-12,2026-05-12,2026-05-12,2.1
000006,2026-02-17,2026-02-17,2026-02-17,2026-02-17,2026-02-17,1.9
000010,2026-06-08,2026-06-08,2026-06-08,2026-06-08,2026-06-08,2.1
000013,2026-03-20,2026-03-20,2026-03-20,2026-03-20,2026-03-20,2.7
000017,2026-11-25,2026-11-25,2026-11-25,2026-11-25,2026-11-25,2.6
000021,2025-10-10,2025-10-10,2025-10-10,2025-10-10,2025-10-10,4.1
000024,2025-10-11,NONE,NONE,NONE,NONE,23.9
000027,2026-04-27,2026-04-27,2026-04-27,2026-04-27,2026-04-27,4.9
000030,2017-08-28,2017-08-28,2017-08-28,2017-08-28,2017-08-28,7.1
000033,2026-06-17,2026-06-17,2026-06-17,2026-06-17,2026-06-17,2.8
000036,2026-08-26,2026-08-26,2026-08-26,2026-08-26,2026-08-26,2.6
000039,2026-05-26,2026-05-26,2026-05-26,2026-05-26,2026-05-26,3.0
000042,2025-10-12,2025-10-02,2025-10-02,2025-10-02,2025-10-02,3.6
000045,2027-04-21,2027-04-21,2027-04-21,2027-04-21,2027-04-21,1.9
000048,2026-06-12,2026-06-12,2026-06-12,2026-06-12,2026-06-12,8.6
000051,2026-01-12,2026-01-12,2026-01-12,2026-01-12,2026-01-12,2.5
000054,2025-10-08,NONE,NONE,NONE,NONE,23.1
000058,2027-03-27,2027-03-27,2027-03-27,2027-03-27,2027-03-27,4.2
000061,2026-06-04,2026-06-04,2026-06-04,2026-06-04,2026-06-04,2.1
000065,2026-01-12,2026-01-12,2026-01-12,2026-01-12,2026-01-12,3.6
000068,2026-06-17,2026-06-17,2026-06-17,2026-06-17,2026-06-17,9.3
000072,2026-04-25,2026-04-25,2026-04-25,2026-04-25,2026-04-25,6.4
000075,2026-01-06,2026-01-06,2026-01-06,2026-01-06,2026-01-06,3.2
000078,2025-06-19,2025-06-19,2025-06-19,2025-06-19,2025-06-19,3.7
000083,2026-07-01,2026-07-01,2026-07-01,2026-07-01,2026-07-01,2.0
000090,2026-09-01,2026-09-01,2026-09-01,2026-09-01,2026-09-01,16.6
000093,2026-04-23,2026-04-23,2026-04-23,2026-04-23,2026-04-23,2.0
000096,2026-05-26,2026-05-26,2026-05-26,2026-05-26,2026-05-26,1.5
000099,2026-03-07,2026-03-07,2026-03-07,2026-03-07,2026-03-07,3.1
000102,2025-11-13,2025-11-13,2025-11-13,2025-11-13,2025-11-13,2.5
000105,2025-11-09,2025-11-09,2025-11-09,2025-11-09,2025-11-09,2.5
000108,2025-10-24,2025-10-24,2025-10-24,2025-10-24,2025-10-24,3.1
000111,2025-10-25,2025-10-25,2025-10-25,2025-10-25,2025-10-25,6.2
000114,2026-02-28,2026-02-28,2026-02-28,2026-02-28,2026-02-28,4.9
000117,2025-11-28,2025-11-28,2025-11-28,2025-11-28,2025-11-28,2.1
000120,2026-08-25,2026-08-25,2026-08-25,2026-08-25,2026-08-25,2.5
000123,2026-06-04,2026-06-04,2026-06-04,2026-06-04,2026-06-04,4.0
000126,2026-06-12,2026-06-12,2026-06-12,2026-06-12,2026-06-12,2.4
000129,2026-01-09,2026-01-09,2026-01-09,2026-01-09,2026-01-09,2.2
000132,2026-08-21,2026-08-21,2026-08-21,2026-08-21,2026-08-21,1.9
000135,2026-04-18,2026-04-18,2026-04-18,2026-04-18,2026-04-18,4.4
000138,2026-05-14,2026-05-14,2026-05-14,2026-05-14,2026-05-14,3.8
000141,2026-09-17,2026-09-17,2026-09-17,2026-09-17,2026-09-17,2.7
000144,2027-03-25,2027-03-25,2027-03-25,2027-03-25,2027-03-25,3.8
000147,2026-03-21,2026-03-21,2026-03-21,2026-03-21,2026-03-21,1.7
000151,2026-09-07,2026-09-07,2026-09-07,2026-09-07,2026-09-07,1.9
000154,2027-08-13,2027-08-13,2027-08-13,2027-08-13,2027-08-13,2.6
000157,2027-07-08,NONE,NONE,NONE,NONE,12.7
000161,2027-05-10,2027-05-10,2027-05-10,2027-05-10,2027-05-10,9.7
000164,2026-04-27,2026-04-27,2026-04-27,2026-04-27,2026-04-27,2.2
000167,2026-08-07,2026-08-07,2026-08-07,2026-08-07,2026-08-07,9.6
000170,2026-09-07,2026-09-07,2026-09-07,2026-09-07,2026-09-07,1.3
000178,2026-06-25,2026-06-25,2026-06-25,2026-06-25,2026-06-25,2.3
000185,2028-03-15,2028-03-15,2028-03-15,2028-03-15,2028-03-15,4.8
000188,2027-09-30,2027-09-30,2027-09-30,2027-09-30,2027-09-30,3.2
000191,2026-06-15,NONE,NONE,NONE,NONE,22.6
000194,2027-04-23,2027-04-23,2027-04-23,2027-04-23,2027-04-23,3.0
000197,2026-07-30,2026-07-30,2026-07-30,2026-07-30,2026-07-30,2.2
000200,2027-07-14,2021-07-NONE,2021-07-NONE,2021-07-NONE,2021-07-NONE,16.0
000203,2026-07-01,2026-07-08,2026-07-08,2026-07-08,2026-07-08,20.0
000206,2026-05-08,2026-05-08,2026-05-08,2026-05-08,2026-05-08,4.0
000209,2027-06-11,2027-06-10,2027-06-10,2027-06-10,2027-06-10,7.4
000212,2026-12-16,2026-12-16,2026-12-16,2026-12-16,2026-12-16,15.5
000215,2026-10-14,2026-10-14,2026-10-14,2026-10-14,2026-10-14,7.4
000218,2026-05-03,2026-05-03,2026-05-03,2026-05-03,2026-05-03,2.4
000221,2026-07-15,2026-07-15,2026-07-15,2026-07-15,2026-07-15,2.4
000224,2026-06-15,2026-06-15,2026-06-15,2026-06-15,2026-06-15,2.1
000227,2028-09-17,2028-09-17,2028-09-17,2028-09-17,2028-09-17,7.9
000230,2026-03-28,2026-03-28,2026-03-28,2026-03-28,2026-03-28,3.2
000233,2028-01-13,2021-01-22,2021-01-22,2021-01-22,2021-01-22,11.9
000237,2026-06-05,2026-06-05,2026-06-05,2026-06-05,2026-06-05,4.2
000241,2027-08-10,2027-08-10,2027-08-10,2027-08-10,2027-08-10,3.1
000248,2026-04-21,2026-04-21,2026-04-21,2026-04-21,2026-04-21,4.7
000253,2026-06-20,2026-06-20,2026-06-20,2026-06-20,2026-06-20,2.4
000257,2025-12-10,2025-12-10,2025-12-10,2025-12-10,2025-12-10,1.5
000260,2027-04-01,2027-04-01,2027-04-01,2027-04-01,2027-04-01,1.7
000264,2026-06-06,NONE,NONE,NONE,NONE,13.5
000267,2026-06-02,2026-06-02,2026-06-02,2026-06-02,2026-06-02,3.1
000270,2026-09-03,2026-09-03,2026-09-03,2026-09-03,2026-09-03,2.2
000273,2026-03-13,2026-03-13,2026-03-13,2026-03-13,2026-03-13,5.0
000280,2026-03-23,2026-03-23,2026-03-23,2026-03-23,2026-03-23,1.6
000283,2027-09-17,2027-09-17,2027-09-17,2027-09-17,2027-09-17,1.7
000286,2027-03-11,2027-03-11,2027-03-11,2027-03-11,2027-03-11,14.9
000289,2030-07-23,2030-07-23,2030-07-23,2030-07-23,2030-07-23,2.2
000292,2026-02-13,2026-02-13,2026-02-13,2026-02-13,2026-02-13,1.3
000296,2026-07-28,2026-07-28,2026-07-28,2026-07-28,2026-07-28,1.5
000299,2026-05-13,2026-05-13,2026-05-13,2026-05-13,2026-05-13,3.1
000302,2026-03-15,2026-03-15,2026-03-15,2026-03-15,2026-03-15,1.5
000305,2026-02-24,2026-02-24,2026-02-24,2026-02-24,2026-02-24,17.2
000308,2025-12-04,2025-12-04,2025-12-04,2025-12-04,2025-12-04,1.7
000311,2026-08-09,2026-08-09,2026-08-09,2026-08-09,2026-08-09,12.6
000314,2026-09-01,2026-09-01,2026-09-01,2026-09-01,2026-09-01,2.9
000317,2025-11-15,2025-11-15,2025-11-15,2025-11-15,2025-11-15,5.0
000321,2025-10-29,2025-10-29,2025-10-29,2025-10-29,2025-10-29,1.6
000325,2025-11-03,2025-11-03,2025-11-03,2025-11-03,2025-11-03,3.5
000328,2025-12-25,2025-12-25,2025-12-25,2025-12-25,2025-12-25,5.0
000332,2025-10-22,2025-10-22,2025-10-22,2025-10-22,2025-10-22,1.6
000335,2025-11-28,2025-11-28,2025-11-28,2025-11-28,2025-11-28,2.7
000338,2026-05-28,2026-05-28,2026-05-28,2026-05-28,2026-05-28,1.7
000341,2026-04-29,2026-04-29,2026-04-29,2026-04-29,2026-04-29,2.0
000344,2026-08-04,2026-08-04,2026-08-04,2026-08-04,2026-08-04,1.4
000347,2027-05-26,2027-05-26,2027-05-26,2027-05-26,2027-05-26,1.6
000350,2027-05-15,2027-05-15,2027-05-15,2027-05-15,2027-05-15,3.4
000353,2026-03-08,2026-03-08,2026-03-08,2026-03-08,2026-03-08,3.5
000356,2027-03-17,2027-03-17,2027-03-17,2027-03-17,2027-03-17,2.4
000359,2026-06-16,2026-06-16,2026-06-16,2026-06-16,2026-06-16,4.5
000363,2026-04-21,2026-04-21,2026-04-21,2026-04-21,2026-04-21,2.4
000366,2026-09-05,2026-09-05,2026-09-05,2026-09-05,2026-09-05,3.8
000369,2027-06-25,2027-06-25,2027-06-25,2027-06-25,2027-06-25,2.8
000372,2026-09-15,2026-09-15,2026-09-15,2026-09-15,2026-09-15,2.2
000375,2026-05-31,2026-05-31,2026-05-31,2026-05-31,2026-05-31,5.2
000379,2026-09-05,2026-09-05,2026-09-05,2026-09-05,2026-09-05,3.6
000382,2026-08-18,2026-08-18,2026-08-18,2026-08-18,2026-08-18,3.0
000388,2026-01-15,2026-01-15,2026-01-15,2026-01-15,2026-01-15,2.5
000391,2026-12-10,2026-12-10,2026-12-10,2026-12-10,2026-12-10,3.2
000395,2026-03-15,2026-03-15,2026-03-15,2026-03-15,2026-03-15,8.1
000398,2027-07-30,2027-07-30,2027-07-30,2027-07-30,2027-07-30,3.0
000402,2019-04-28,2019-04-28,2019-04-28,2019-04-28,2019-04-28,6.2
000405,2027-10-15,2020-07-01,2020-07-01,2020-07-01,2020-07-01,52.2
000412,2026-01-19,2026-01-19,2026-01-19,2026-01-19,2026-01-19,3.5
000415,2026-05-27,NONE,NONE,NONE,NONE,19.6
000418,2026-09-08,2026-09-08,2026-09-08,2026-09-08,2026-09-08,5.4
000421,2026-07-17,2026-07-17,2026-07-17,2026-07-17,2026-07-17,1.8
000425,2025-11-05,2025-11-05,2025-11-05,2025-11-05,2025-11-05,3.2
000428,2026-04-23,2026-04-03,2026-04-03,2026-04-03,2026-04-03,16.9
000431,2026-03-17,2026-03-17,2026-03-17,2026-03-17,2026-03-17,4.0
000434,2026-10-28,2026-10-28,2026-10-28,2026-10-28,2026-10-28,2.6
000437,2025-11-19,NONE,NONE,NONE,NONE,16.5
000441,2025-12-15,2025-12-NONE,2025-12-NONE,2025-12-NONE,2025-12-NONE,10.3
000444,2026-07-01,2026-07-01,2026-07-01,2026-07-01,2026-07-01,2.3
000447,2025-11-22,2025-11-22,2025-11-22,2025-11-22,2025-11-22,2.5
000457,2026-06-18,2026-06-18,2026-06-18,2026-06-18,2026-06-18,3.1
000460,2025-12-03,2025-12-03,2025-12-03,2025-12-03,2025-12-03,2.8
000463,2027-02-14,2027-02-NONE,2027-02-NONE,2027-02-NONE,2027-02-NONE,3.9
000466,2027-06-07,2027-06-17,2027-06-17,2027-06-17,2027-06-17,1.6
000469,2026-07-21,2026-07-21,2026-07-21,2026-07-21,2026-07-21,1.7
000472,2025-01-17,2026-01-17,2026-01-17,2026-01-17,2026-01-17,1.8
000475,2026-07-30,2026-07-30,2026-07-30,2026-07-30,2026-07-30,2.8
000478,2026-06-11,NONE,NONE,NONE,NONE,12.5
000481,2026-03-09,2026-03-09,2026-03-09,2026-03-09,2026-03-09,1.4
000484,2027-11-14,2027-11-14,2027-11-14,2027-11-14,2027-11-14,3.4
000487,2027-12-11,2027-12-11,2027-12-11,2027-12-11,2027-12-11,6.0
000490,2025-11-27,2025-11-27,2025-11-27,2025-11-27,2025-11-27,1.3
000493,2026-06-17,2026-06-17,2026-06-17,2026-06-17,2026-06-17,3.1
000498,2026-03-07,2026-03-07,2026-03-07,2026-03-07,2026-03-07,1.7
000502,2026-06-20,2026-06-20,2026-06-20,2026-06-20,2026-06-20,4.1
000505,2026-03-02,NONE,NONE,NONE,NONE,25.4
000510,2026-09-03,2026-09-03,2026-09-03,2026-09-03,2026-09-03,8.7
000513,2026-09-03,2026-09-03,2026-09-03,2026-09-03,2026-09-03,1.7
000517,2026-09-25,2026-09-25,2026-09-25,2026-09-25,2026-09-25,2.5
000524,2026-06-18,2026-06-18,2026-06-18,2026-06-18,2026-06-18,1.5
000527,2025-10-12,NONE,NONE,NONE,NONE,20.4
000530,2026-06-24,2030-12-14,2030-12-14,2030-12-14,2030-12-14,5.6
000533,2026-03-26,2026-03-26,2026-03-26,2026-03-26,2026-03-26,3.5
000536,2026-01-01,2026-01-01,2026-01-01,2026-01-01,2026-01-01,2.2
000539,2027-08-11,NONE,NONE,NONE,NONE,28.0
000542,2027-07-22,2027-07-22,2027-07-22,2027-07-22,2027-07-22,2.1
000545,2027-07-09,2027-07-09,2027-07-09,2027-07-09,2027-07-09,2.7
000549,2027-01-16,2027-01-16,2027-01-16,2027-01-16,2027-01-16,3.6
000552,2026-09-07,2026-09-07,2026-09-07,2026-09-07,2026-09-07,1.3
000555,2027-04-16,2027-04-16,2027-04-16,2027-04-16,2027-04-16,1.5
000558,2025-05-16,2025-05-16,2025-05-16,2025-05-16,2025-05-16,2.3
000561,2028-08-07,2028-08-07,2028-08-07,2028-08-07,2028-08-07,12.9
000564,2026-06-25,2026-06-25,2026-06-25,2026-06-25,2026-06-25,1.7
