image_id,final_date,conf,kind,src,n_cands,sec,bbox,img_wh,cands
001881,2021-06-20,0.994,Y_MON_D,p2,1,1.39,"399,477,675,537",1121x1495,2021-6-20:Y_MON_D:p2:0.99
001882,2021-06-20,0.994,Y_MON_D,p1@640,1,1.11,"235,203,391,243",640x640,2021-6-20:Y_MON_D:p1@640:0.99
001883,2021-09-09,0.959,DMY4,p2,1,2.89,"383,839,567,887",894x1185,2021-9-9:DMY4:p2:0.96
001884,2021-09-11,0.435,DMY4,p2,1,2.18,"19,398,564,527",640x640,2021-9-11:DMY4:p2:0.43
001885,2021-12-05,0.991,YYYY,p2,3,3.49,"232,793,608,840",955x1301,2021-12-5:YYYY:p2:0.99|2020-6-5:YYYY:p2:0.93|2021-12-5:YMD_GLUED:p2:0.85
001886,2021-12-05,0.741,YYYY,p2,9,2.84,"182,361,614,466",640x640,2021-12-5:YYYY:p2:0.74|2020-6-5:YYYY:p2:0.74|2020-5-12:DMY4:p2:0.74|2021-12-5:YYYY:p2:0.74|2020-6-5:YYYY:p2:0.74|2020-5-12:DMY4:p2:0.74|2021-12-5:YYYY:p2:0.74|2020-6-5:YYYY:p2:0.74|2020-5-12:DMY4:p2:0.74
001887,2023-08-22,0.95,YYYY,p2,1,1.48,"560,650,1027,742",1536x2048,2023-8-22:YYYY:p2:0.95
001888,2023-08-22,0.848,YYYY,p1@640,1,1.23,"224,174,419,235",640x640,2023-8-22:YYYY:p1@640:0.85
001889,2021-08-31,0.977,D_MON_Y,p2,1,2.37,"274,868,626,913",1026x1368,2021-8-31:D_MON_Y:p2:0.98
001890,2021-08-31,0.978,D_MON_Y,p1@640,1,1.79,"174,422,392,460",640x640,2021-8-31:D_MON_Y:p1@640:0.98
001891,2022-05-22,0.762,YYYY,p2,1,1.64,"98,740,782,872",1116x1489,2022-5-22:YYYY:p2:0.76
001893,2021-03-19,0.745,YYYY,p2,1,1.77,"235,579,1190,661",1251x938,2021-3-19:YYYY:p2:0.74
001894,2021-03-19,0.836,YYYY,p2,1,1.31,"82,387,398,448",640x640,2021-3-19:YYYY:p2:0.84
001895,2021-03-17,0.878,YYYY,p2,1,1.38,"234,629,852,691",1373x947,2021-3-17:YYYY:p2:0.88
001896,2021-03-17,0.623,YYYY,p2,1,1.32,"125,412,599,481",640x640,2021-3-17:YYYY:p2:0.62
001897,2021-05-29,0.947,MON_DY,p2,1,1.16,"382,439,636,488",1126x1501,2021-5-29:MON_DY:p2:0.95
001898,2021-05-29,0.891,MON_DY,p2,1,1.23,"262,171,378,211",640x640,2021-5-29:MON_DY:p2:0.89
001900,NONE,,,,0,19.38,,,
001901,2021-10-28,0.93,DMY4,p2,2,2.17,"190,773,382,824",922x1230,2021-10-28:DMY4:p2:0.93|2020-2-20:SP_DMY:p2:0.51
001902,2021-10-28,0.957,DMY4,p2,1,1.77,"142,400,273,427",640x640,2021-10-28:DMY4:p2:0.96
001903,2027-08-21,0.963,YY,p2,2,2.83,"207,440,485,481",991x1322,2027-8-20:YY:p2:0.98|2027-8-21:YY:p2:0.96
001904,2022-01-15,0.973,YYYY,p2,1,1.98,"318,901,580,945",937x1279,2022-1-15:YYYY:p2:0.97
001905,2022-01-15,0.87,YYYY,p2,1,1.93,"238,442,414,490",640x640,2022-1-15:YYYY:p2:0.87
001906,2021-09-03,0.599,DMY4,p2,9,2.08,"53,284,596,460",640x640,2020-3-9:YYYY:p2:0.60|2020-9-3:DMY4:p2:0.60|2021-9-3:DMY4:p2:0.60|2020-3-9:YYYY:p2:0.60|2020-9-3:DMY4:p2:0.60|2021-9-3:DMY4:p2:0.60|2020-3-9:YYYY:p2:0.60|2020-9-3:DMY4:p2:0.60|2021-9-3:DMY4:p2:0.60
001907,2021-08-16,0.563,YYYY,p2,1,1.91,"0,552,846,763",934x1245,2021-8-16:YYYY:p2:0.56
001908,2021-08-16,0.959,YYYY,p2,1,1.6,"375,382,580,431",640x640,2021-8-16:YYYY:p2:0.96
001909,2021-12-29,0.178,YYYY,p2,3,4.48,"188,142,1097,859",1213x910,2021-12-29:YYYY:p2:0.18|2021-12-29:YYYY:p2:0.18|2021-2-20:DMY4:p1keep/p1@640:0.20
001910,2021-05-07,0.837,YYYY,p1@640,2,5.02,"189,952,772,1030",918x1223,2020-5-8:YYYY:p2:0.85|2021-5-7:YYYY:p1@640:0.84
001911,2021-05-21,0.939,D_MON_Y,p2,1,2.44,"268,884,520,930",957x1280,2021-5-21:D_MON_Y:p2:0.94
001912,2021-05-21,0.683,D_MON_Y,p2,1,2.0,"195,467,336,516",640x640,2021-5-21:D_MON_Y:p2:0.68
001913,2021-09-14,0.503,YYYY,p2,1,1.99,"171,697,889,831",990x1320,2021-9-14:YYYY:p2:0.50
001914,2021-09-14,0.545,YYYY,p2,1,1.41,"32,279,513,401",640x640,2021-9-14:YYYY:p2:0.55
001915,2021-06-24,0.961,MON_DY,p2,1,1.61,"401,427,644,476",1132x1509,2021-6-24:MON_DY:p2:0.96
001916,2021-06-24,0.943,MON_DY,p2,1,1.43,"246,188,388,231",640x640,2021-6-24:MON_DY:p2:0.94
001917,2021-05-25,0.997,DMY4,p2,1,1.3,"175,596,421,646",1051x1402,2021-5-25:DMY4:p2:1.00
001919,2023-12-20,0.974,YYYY,p2,1,2.1,"309,839,537,874",895x1198,2023-12-20:YYYY:p2:0.97
001920,2022-10-15,0.621,YYYY,p2,1,8.29,"185,877,665,917",994x1325,2022-10-15:YYYY:p2:0.62
001922,2022-06-14,0.62,YYYY,p1@640,1,3.09,"228,1034,741,1097",1074x1433,2022-6-14:YYYY:p1@640:0.62
001923,2022-06-14,0.71,YYYY,p1@640,1,2.54,"146,446,454,504",640x640,2022-6-14:YYYY:p1@640:0.71
001924,NONE,,,,0,26.63,,,
001926,2021-04-27,0.599,YYYY,p2,1,1.13,"228,923,890,1182",1052x1403,2021-4-27:YYYY:p2:0.60
001927,2021-04-27,0.715,YYYY,p2,1,1.24,"166,414,554,552",640x640,2021-4-27:YYYY:p2:0.72
001928,2022-01-14,0.998,YYYY,p2,1,1.14,"351,642,562,686",1004x1338,2022-1-14:YYYY:p2:1.00
001930,2022-01-01,0.758,YYYY,p2,1,1.8,"210,757,554,807",934x1245,2022-1-1:YYYY:p2:0.76
001931,2022-01-01,0.908,YYYY,p2,1,1.66,"178,386,416,430",640x640,2022-1-1:YYYY:p2:0.91
001932,2022-01-22,0.926,YYYY,p2,1,0.89,"364,890,594,932",994x1325,2022-1-22:YYYY:p2:0.93
001933,2022-01-22,0.979,YYYY,p2,1,0.94,"224,414,376,459",640x640,2022-1-22:YYYY:p2:0.98
001934,2022-03-29,0.747,YYYY,p2,1,2.8,"109,911,531,966",883x1222,2022-3-29:YYYY:p2:0.75
001935,2022-03-29,0.74,YYYY,p2,1,1.57,"62,478,368,539",640x640,2022-3-29:YYYY:p2:0.74
001936,2021-12-21,0.935,DDMMYY,p2,1,2.15,"229,1040,433,1093",1055x1407,2021-12-21:DDMMYY:p2:0.94
001937,2021-12-21,0.85,YY,p2,1,4.85,"108,477,229,525",640x640,2021-12-21:YY:p2:0.85
001938,2021-03-NONE,0.997,MMYYYY,p2,1,1.52,"143,627,470,660",791x1026,2021-3-None:MMYYYY:p2:1.00
001939,2021-03-14,0.963,DDMMYY,p2,1,1.58,"193,141,570,195",1236x927,2021-3-14:DDMMYY:p2:0.96
001940,2021-03-14,0.948,DDMMYY,erode2/p1@640,1,3.96,"77,110,274,148",640x640,2021-3-14:DDMMYY:erode2/p1@640:0.95
001941,2022-05-27,0.768,DMY4,p2,1,1.18,"312,741,528,825",919x1225,2022-5-27:DMY4:p2:0.77
001943,2023-09-29,0.92,YYYY,p1@640,1,1.87,"733,749,1491,848",2048x1536,2023-9-29:YYYY:p1@640:0.92
001944,2022-09-29,0.76,YY,up2/p1@1280,1,13.33,"376,528,927,673",640x640,2022-9-29:YY:up2/p1@1280:0.76
001945,NONE,,,,0,33.33,,,
001947,2022-08-10,0.935,D_MON_Y,p2,3,2.66,"314,774,574,819",924x1232,2020-8-10:CMP6_DMY:p2:0.71|2022-8-10:D_MON_Y:p2:0.94|2020-8-10:D_MON_Y:p1keep/p1@640:0.75
001948,2022-08-10,0.701,D_MON_Y,dilate2/p1@640,1,7.12,"62,395,505,465",640x640,2022-8-10:D_MON_Y:dilate2/p1@640:0.70
001949,2023-07-16,0.99,CMP6_DMY,p2,1,1.92,"360,854,531,905",977x1302,2023-7-16:CMP6_DMY:p2:0.99
001950,2023-07-16,0.929,SP_DMY,erode2/p1@640,1,3.52,"230,404,345,446",640x640,2023-7-16:SP_DMY:erode2/p1@640:0.93
001951,2022-09-16,0.907,DMY4,p2,1,2.18,"313,640,543,681",816x1124,2022-9-16:DMY4:p2:0.91
001952,2022-09-16,0.953,DMY4,p2,1,1.16,"247,370,425,395",640x640,2022-9-16:DMY4:p2:0.95
001953,2021-01-04,0.719,YYYY,p1keep/dilate2/p1@1024,2,24.92,"42,199,1024,628",1277x958,2021-10-None:MON_Y:p2:0.57|2021-1-4:YYYY:p1keep/dilate2/p1@1024:0.72
001954,2021-07-04,0.582,YYYY,p1keep/p1@640,2,3.15,"3,89,635,525",640x640,2027-10-None:MON_Y:p2:0.52|2021-7-4:YYYY:p1keep/p1@640:0.58
001955,2021-10-NONE,0.856,MON_Y,p1@640,1,3.23,"81,563,346,609",1210x907,2021-10-None:MON_Y:p1@640:0.86
001956,2021-10-NONE,0.792,MON_Y,p1@640,1,2.38,"8,363,616,515",640x640,2021-10-None:MON_Y:p1@640:0.79
001957,2021-10-NONE,0.645,MON_Y,p2,1,6.21,"0,274,1104,669",1227x860,2021-10-None:MON_Y:p2:0.64
001958,2020-11-13,0.924,YYYY,p2,1,2.61,"73,182,281,224",881x1175,2020-11-13:YYYY:p2:0.92
001959,2020-11-13,0.867,YYYY,p2,1,2.18,"68,82,223,122",640x640,2020-11-13:YYYY:p2:0.87
001960,2022-06-15,0.953,DMY4,p2,1,3.53,"275,883,674,928",1023x1365,2022-6-15:DMY4:p2:0.95
001961,2027-03-21,0.99,YY,p2,2,1.71,"397,364,704,434",1310x982,2027-3-21:YY:p2:0.99|2022-10-12:CMP6_DMY:p2:0.87
001963,2021-10-09,0.873,YYYY,p1@640,2,2.21,"338,818,575,872",965x1286,2019-10-10:YYYY:p2:0.77|2021-10-9:YYYY:p1@640:0.87
001965,2023-10-12,0.935,YYYY,p2,1,1.48,"349,803,553,850",942x1256,2023-10-12:YYYY:p2:0.94
001966,2023-10-12,0.999,YYYY,p2,1,1.32,"204,394,330,422",640x640,2023-10-12:YYYY:p2:1.00
001967,2022-08-24,0.97,YYYY,p2,1,1.77,"309,870,516,918",951x1269,2022-8-24:YYYY:p2:0.97
001968,2022-08-24,0.922,YYYY,p2,1,1.46,"189,430,328,470",640x640,2022-8-24:YYYY:p2:0.92
001969,2030-02-02,0.115,SP_DMY,p2,2,5.61,"188,899,913,1372",1068x1423,2021-8-None:MMYYYY:p1@1024:0.52|2030-2-2:SP_DMY:p2:0.11
001970,2021-06-18,0.938,DMY4,p2,1,1.22,"155,659,752,765",942x1256,2021-6-18:DMY4:p2:0.94
001971,2021-06-18,0.962,DMY4,p2,1,1.32,"109,343,509,391",640x640,2021-6-18:DMY4:p2:0.96
001972,2023-03-15,0.828,YYYY,p2,1,2.26,"272,389,720,432",1018x1383,2023-3-15:YYYY:p2:0.83
001973,2023-03-15,0.624,YYYY,p1@640,1,1.56,"143,144,501,414",640x640,2023-3-15:YYYY:p1@640:0.62
001974,2021-09-NONE,0.774,MMYYYY,p2,1,3.83,"42,538,934,827",935x1126,2021-9-None:MMYYYY:p2:0.77
001975,2026-02-21,0.946,YY,p1keep/p1@640,2,2.83,"0,966,656,1059",1086x1448,2026-2-21:CMP6_YMD:p2:0.91|2026-2-21:YY:p1keep/p1@640:0.95
001978,2020-11-04,0.796,YYYY,p2,1,1.01,"497,529,985,653",1258x944,2020-11-4:YYYY:p2:0.80
001982,2021-10-20,0.944,YYYY,p2,1,0.99,"531,638,820,695",1343x1007,2021-10-20:YYYY:p2:0.94
001983,2021-10-20,0.943,YYYY,p2,1,1.18,"219,394,368,453",640x640,2021-10-20:YYYY:p2:0.94
001984,2022-01-19,0.979,YYYY,p2,1,2.48,"341,881,624,921",900x1200,2022-1-19:YYYY:p2:0.98
001985,2022-01-19,0.973,YYYY,p2,1,1.9,"235,452,439,495",640x640,2022-1-19:YYYY:p2:0.97
001986,2023-01-04,0.99,YYYY,p2,1,1.66,"366,791,620,848",919x1225,2023-1-4:YYYY:p2:0.99
001987,2025-12-02,0.578,YYYY,ft/p2,1,23.14,"75,773,764,959",983x1310,2025-12-2:YYYY:ft/p2:0.58
001988,2028-04-04,0.861,YY,ft/p2,1,10.76,"141,505,491,599",640x640,2028-4-4:YY:ft/p2:0.86
001989,2022-11-23,0.996,YYYY,p2,1,1.77,"562,297,745,338",927x1236,2022-11-23:YYYY:p2:1.00
001990,2022-11-23,0.966,YYYY,p2,1,1.76,"373,100,504,144",640x640,2022-11-23:YYYY:p2:0.97
001991,2021-12-28,0.947,YY,p2,1,2.39,"546,971,782,1026",1068x1425,2021-12-28:YY:p2:0.95
001992,2021-12-28,0.612,YY,p2,1,2.29,"54,405,454,461",640x640,2021-12-28:YY:p2:0.61
001993,2021-10-29,0.998,YYYY,p2,1,2.76,"263,893,481,944",1025x1367,2021-10-29:YYYY:p2:1.00
001994,2021-10-29,0.762,YYYY,p2,1,1.59,"168,422,626,491",640x640,2021-10-29:YYYY:p2:0.76
001995,2021-12-18,0.901,DMY4,p2,1,1.02,"447,581,633,645",1094x1458,2021-12-18:DMY4:p2:0.90
001996,2021-12-18,0.915,DMY4,p2,1,1.27,"258,256,369,293",640x640,2021-12-18:DMY4:p2:0.91
001997,2021-12-27,0.947,YYYY,p2,1,1.79,"8,861,714,933",955x1273,2021-12-27:YYYY:p2:0.95
001998,2021-12-27,0.979,YYYY,p2,1,1.47,"336,432,483,474",640x640,2021-12-27:YYYY:p2:0.98
001999,2021-04-24,0.878,YY,p2,1,2.93,"394,787,609,833",939x1252,2021-4-24:YY:p2:0.88
002000,2021-04-24,0.93,YY,p2,1,2.37,"166,402,441,472",640x640,2021-4-24:YY:p2:0.93
002001,2022-02-01,0.942,YYYY,p2,2,1.4,"398,1043,602,1092",1050x1400,2022-2-1:YYYY:p2:0.94|2022-1-27:YYYY:p1keep/p1@640:0.90
002002,2022-01-27,0.909,YYYY,p2,1,1.38,"254,490,377,525",640x640,2022-1-27:YYYY:p2:0.91
002003,2022-05-15,0.951,YYYY,p2,1,1.01,"530,380,730,438",1025x1367,2022-5-15:YYYY:p2:0.95
002004,2022-05-15,0.991,YYYY,p2,1,1.31,"318,167,441,206",640x640,2022-5-15:YYYY:p2:0.99
002005,2022-07-27,0.997,YYYY,p2,1,1.4,"364,371,522,413",861x1148,2022-7-27:YYYY:p2:1.00
002007,2022-01-14,0.923,YYYY,p2,2,4.13,"0,982,841,1137",1077x1435,2029-12-None:YYMM:p1@640:0.76|2022-1-14:YYYY:p2:0.92
002008,2029-12-NONE,0.664,YYMM,p1@640,1,2.58,"260,333,462,362",640x640,2029-12-None:YYMM:p1@640:0.66
002009,2021-12-02,0.9,DMY4,p2,1,1.38,"6,706,736,750",942x1256,2021-12-2:DMY4:p2:0.90
002011,NONE,,,,0,23.08,,,
002013,2022-10-01,0.815,YYYY,p2,1,2.16,"340,761,681,805",1041x1388,2022-10-1:YYYY:p2:0.81
002014,2023-06-28,0.913,YYYY,p2,1,3.0,"491,946,725,1001",931x1241,2023-6-28:YYYY:p2:0.91
002015,2023-08-28,0.609,YYYY,p1@640,1,1.78,"313,478,471,547",640x640,2023-8-28:YYYY:p1@640:0.61
002016,2022-10-19,0.914,DMY4,p1@640,1,0.8,"69,575,275,614",1031x1374,2022-10-19:DMY4:p1@640:0.91
002018,2021-10-23,0.9,YYYY,p2,1,1.65,"132,290,354,318",640x640,2021-10-23:YYYY:p2:0.90
002019,2022-03-09,0.513,DMY4,blur1/p1@640,1,7.52,"194,563,583,638",715x844,2022-3-9:DMY4:blur1/p1@640:0.51
002022,2022-04-09,0.998,YYYY,p2,1,2.22,"268,528,454,569",640x640,2022-4-9:YYYY:p2:1.00
002023,2020-11-10,0.979,YYYY,p2,1,1.51,"88,481,284,512",534x726,2020-11-10:YYYY:p2:0.98
002024,2020-11-10,0.749,YYYY,p2,1,1.31,"123,376,357,444",640x640,2020-11-10:YYYY:p2:0.75
002025,2020-01-03,0.164,YY,p2,1,2.59,"72,345,715,884",716x884,2020-1-3:YY:p2:0.16
002026,2020-01-03,0.122,YY,p2,1,2.3,"131,248,638,640",640x640,2020-1-3:YY:p2:0.12
002027,2020-11-26,0.874,YYYY,p2,1,3.53,"222,602,503,637",727x782,2020-11-26:YYYY:p2:0.87
002028,2020-11-26,0.807,YMD_GLUED,p2,1,2.19,"229,498,480,542",640x640,2020-11-26:YMD_GLUED:p2:0.81
002029,2020-11-22,0.624,YYYY,p2,1,2.19,"203,662,435,705",598x856,2020-11-22:YYYY:p2:0.62
002030,2019-11-18,0.667,YYYY,p2,1,2.03,"37,502,373,554",521x846,2019-11-18:YYYY:p2:0.67
002032,2022-03-22,0.293,YYYY,p2,1,2.13,"167,329,544,646",655x957,2022-3-22:YYYY:p2:0.29
002035,2017-12-20,0.971,YY,p1@640,1,1.37,"219,94,329,136",640x640,2017-12-20:YY:p1@640:0.97
002037,2020-08-22,0.953,YY,p2,1,0.97,"183,304,454,370",640x640,2020-8-22:YY:p2:0.95
002038,2020-11-26,0.966,YYYY,p2,1,3.33,"138,515,281,544",616x720,2020-11-26:YYYY:p2:0.97
002039,2021-12-03,0.736,YYYY,p2,1,1.12,"179,408,365,443",657x847,2021-12-3:YYYY:p2:0.74
002040,2021-12-03,0.827,YYYY,p2,1,1.14,"181,317,361,348",640x640,2021-12-3:YYYY:p2:0.83
002042,2020-08-27,0.299,YYYY,p2,1,3.07,"49,32,571,553",640x640,2020-8-27:YYYY:p2:0.30
002043,2019-12-20,0.889,YYYY,p2,1,0.97,"166,409,385,450",678x903,2019-12-20:YYYY:p2:0.89
002044,2019-12-20,0.528,YYYY,p2,1,1.32,"105,300,512,462",640x640,2019-12-20:YYYY:p2:0.53
002045,2021-12-10,0.994,YYYY,p2,1,1.9,"214,674,352,706",642x856,2021-12-10:YYYY:p2:0.99
002046,2021-12-10,0.498,YYYY,p1@640,1,1.51,"133,472,477,537",640x640,2021-12-10:YYYY:p1@640:0.50
002047,2021-07-31,0.993,D_MON_Y,p2,1,2.22,"135,448,348,479",541x721,2021-7-31:D_MON_Y:p2:0.99
002048,2021-07-31,0.948,D_MON_Y,p2,1,2.26,"177,396,425,448",640x640,2021-7-31:D_MON_Y:p2:0.95
002049,2021-03-25,0.361,YYYY,p2,3,3.8,"125,27,458,606",567x824,2021-3-25:YYYY:p2:0.36|2021-3-25:YYYY:p2:0.36|2021-2-1:DMY4:p1keep/p1@640:0.47
002050,2021-03-25,0.305,YYYY,p2,3,3.8,"136,1,546,473",640x640,2021-3-25:YYYY:p2:0.31|2021-3-25:YYYY:p2:0.31|2021-1-2:DMY4:p1keep/p1@640:0.41
002051,NONE-04-14,0.562,MMDD,p2,1,2.02,"16,86,492,125",551x851,None-4-14:MMDD:p2:0.56
002052,NONE,,,,0,21.25,,,
002053,2020-08-11,0.786,YYYY,p2,1,2.75,"95,48,604,126",653x674,2020-8-11:YYYY:p2:0.79
002054,2021-12-NONE,0.956,MMYYYY,ft/p2,1,49.41,"97,370,409,423",736x887,2021-12-None:MMYYYY:ft/p2:0.96
002055,2021-12-NONE,0.957,MMYYYY,ft/p2,1,27.92,"74,276,340,310",640x640,2021-12-None:MMYYYY:ft/p2:0.96
002056,2021-12-17,0.99,YYYY,p2,1,1.25,"260,481,487,517",710x962,2021-12-17:YYYY:p2:0.99
002058,2022-06-22,0.394,YYYY,p1@640,1,3.26,"0,252,527,709",643x859,2022-6-22:YYYY:p1@640:0.39
002059,2022-06-22,0.744,YYYY,p1@640,1,2.88,"9,480,462,520",640x640,2022-6-22:YYYY:p1@640:0.74
002060,NONE-04-17,0.849,MMDD,p2,1,4.56,"179,490,439,578",556x818,None-4-17:MMDD:p2:0.85
002061,NONE,,,,0,14.94,,,
002062,2023-02-NONE,0.989,MMYYYY,p1keep/p1@640,2,1.89,"200,247,438,282",593x794,2020-2-None:MMYYYY:p2:0.85|2023-2-None:MMYYYY:p1keep/p1@640:0.99
002063,2023-02-NONE,0.871,MMYYYY,p2,1,2.41,"210,206,463,236",640x640,2023-2-None:MMYYYY:p2:0.87
002064,2021-09-03,0.99,YYYY,p2,1,1.53,"210,609,417,658",523x791,2021-9-3:YYYY:p2:0.99
002065,2021-09-03,0.577,YYYY,p2,1,2.46,"48,449,523,541",640x640,2021-9-3:YYYY:p2:0.58
002066,2020-04-30,0.714,YYYY,p2,2,3.26,"0,242,395,278",609x700,2020-4-6:YYYY:p2:0.78|2020-4-30:YYYY:p2:0.71
002067,2020-04-30,0.732,YYYY,p2,4,2.94,"0,209,401,279",640x640,2020-4-30:YYYY:p2:0.73|2020-4-6:YYYY:p2:0.73|2020-4-30:YYYY:p2:0.73|2020-4-6:YYYY:p2:0.73
002068,2022-11-09,0.944,SP_DMY,p2,1,1.45,"62,364,219,405",482x592,2022-11-9:SP_DMY:p2:0.94
002069,2022-12-11,0.869,YYYY,p1@640,1,1.53,"209,458,382,494",650x867,2022-12-11:YYYY:p1@640:0.87
002070,2022-03-24,0.723,YYYY,p2,1,2.4,"1,536,383,590",511x710,2022-3-24:YYYY:p2:0.72
002071,2022-03-24,0.985,YYYY,p2,1,1.92,"96,474,426,560",640x640,2022-3-24:YYYY:p2:0.99
002072,2024-12-21,0.992,YY,p2,1,2.06,"127,634,283,676",669x892,2024-12-21:YY:p2:0.99
002073,2024-12-21,0.973,YY,p2,1,1.92,"149,440,295,477",640x640,2024-12-21:YY:p2:0.97
002074,2020-05-28,0.978,YYYY,p1@640,1,0.92,"291,469,383,512",686x917,2020-5-28:YYYY:p1@640:0.98
002075,2020-05-28,0.968,YYYY,p2,1,1.57,"263,323,349,356",640x640,2020-5-28:YYYY:p2:0.97
002076,2022-03-04,0.989,YYYY,p2,1,2.23,"140,785,450,827",644x1121,2022-3-4:YYYY:p2:0.99
002077,2020-10-21,0.936,YYYY,p2,1,1.19,"158,503,304,547",614x939,2020-10-21:YYYY:p2:0.94
002078,2020-10-21,0.882,YYYY,p2,1,1.37,"152,360,619,451",640x640,2020-10-21:YYYY:p2:0.88
002079,2021-01-03,0.873,YYYY,p2,1,0.94,"326,956,531,1009",783x1032,2021-1-3:YYYY:p2:0.87
002080,2021-01-03,0.808,YYYY,p2,1,1.1,"259,589,424,625",640x640,2021-1-3:YYYY:p2:0.81
002082,2019-07-09,0.841,YYYY,p2,1,1.39,"295,1057,1000,1172",1548x2032,2019-7-9:YYYY:p2:0.84
002083,2020-11-06,0.895,DMY4,p2,2,2.21,"154,604,444,654",715x1147,2020-3-13:DMY4:p2:0.94|2020-11-6:DMY4:p2:0.89
002084,2020-11-06,0.886,DMY4,p1keep/p1@640,3,1.78,"142,288,405,404",640x640,2020-3-13:DMY4:p2:0.69|2020-3-13:DMY4:p2:0.69|2020-11-6:DMY4:p1keep/p1@640:0.89
002085,2021-11-22,0.689,YYMM_GLUE,p2,1,1.49,"190,591,724,695",723x965,2021-11-22:YYMM_GLUE:p2:0.69
002086,2021-11-22,0.952,YYYY,p2,1,3.61,"135,369,613,444",640x640,2021-11-22:YYYY:p2:0.95
002088,2021-09-03,0.626,YYYY,p2,1,1.22,"92,364,468,466",640x640,2021-9-3:YYYY:p2:0.63
002090,2021-11-09,0.087,YYYY,p2,1,1.9,"118,135,640,627",640x640,2021-11-9:YYYY:p2:0.09
002091,2021-09-21,0.999,YYYY,p2,1,1.49,"321,707,471,745",756x1008,2021-9-21:YYYY:p2:1.00
002092,2021-09-21,0.995,YYYY,p2,1,1.22,"279,452,404,491",640x640,2021-9-21:YYYY:p2:1.00
002093,2021-11-17,0.979,YYYY,p2,1,2.12,"155,728,358,775",700x934,2021-11-17:YYYY:p2:0.98
002094,2021-04-28,0.908,YYYY,p2,1,0.92,"252,676,404,718",646x864,2021-4-28:YYYY:p2:0.91
002095,2021-04-28,0.842,YYYY,p1@640,1,1.1,"250,488,398,540",640x640,2021-4-28:YYYY:p1@640:0.84
002096,2022-06-16,0.828,YYYY,p2,1,1.27,"249,662,476,731",756x1008,2022-6-16:YYYY:p2:0.83
002097,2022-06-16,0.906,YYYY,p2,1,2.23,"227,436,363,485",640x640,2022-6-16:YYYY:p2:0.91
002098,2021-05-25,0.985,YYYY,p2,1,1.87,"263,621,421,668",756x1008,2021-5-25:YYYY:p2:0.98
002099,2021-05-25,0.888,YYYY,p2,1,1.41,"219,394,387,484",640x640,2021-5-25:YYYY:p2:0.89
002101,2021-09-17,0.98,YYYY,p2,1,1.45,"245,442,394,487",640x640,2021-9-17:YYYY:p2:0.98
002102,2021-12-19,0.731,CMP6_YMD,p1keep/p1@640,2,1.23,"177,528,659,796",955x1274,2021-2-11:SP_YMD:p2:0.37|2021-12-19:CMP6_YMD:p1keep/p1@640:0.73
002103,2021-12-19,0.533,CMP6_YMD,p1@640,1,1.4,"100,253,413,399",640x640,2021-12-19:CMP6_YMD:p1@640:0.53
002106,2022-01-03,0.45,YYYY,p2,1,1.92,"182,550,440,610",822x1096,2022-1-3:YYYY:p2:0.45
002108,2020-09-01,0.951,DMY4,p1@640,1,2.26,"126,467,399,531",640x640,2020-9-1:DMY4:p1@640:0.95
002111,2022-08-25,0.932,YYYY,p2,1,0.86,"217,328,429,376",739x985,2022-8-25:YYYY:p2:0.93
002112,2022-08-25,0.995,YMD_GLUED,p2,1,1.03,"182,228,366,263",640x640,2022-8-25:YMD_GLUED:p2:0.99
002113,2022-03-12,0.984,YYYY,p2,1,1.32,"178,660,361,703",715x932,2022-3-12:YYYY:p2:0.98
002114,2020-12-01,0.984,YYYY,p2,1,1.9,"88,724,324,767",640x951,2020-12-1:YYYY:p2:0.98
002115,2020-12-01,0.993,YYYY,p2,1,2.57,"85,497,316,532",640x640,2020-12-1:YYYY:p2:0.99
002116,2020-07-05,0.383,YYYY,p2,1,3.13,"186,75,799,600",885x928,2020-7-5:YYYY:p2:0.38
002117,2020-07-05,0.325,YYYY,p2,1,3.0,"93,21,577,402",640x640,2020-7-5:YYYY:p2:0.33
002118,2021-01-03,0.934,YYYY,p2,1,2.29,"243,632,505,674",712x831,2021-1-3:YYYY:p2:0.93
002119,2021-01-03,0.939,YYYY,p2,1,3.1,"259,498,493,534",640x640,2021-1-3:YYYY:p2:0.94
002120,2020-07-20,0.812,YMD_GLUED,p2,1,1.87,"195,261,710,312",716x1024,2020-7-20:YMD_GLUED:p2:0.81
002121,2020-07-20,0.951,YYYY,p2,1,1.5,"198,152,337,189",640x640,2020-7-20:YYYY:p2:0.95
002122,2021-10-09,0.893,YY,p2,1,2.28,"386,704,593,758",697x947,2021-10-9:YY:p2:0.89
002123,2020-11-02,0.952,CMP6_YMD,p1@640,1,2.28,"332,644,513,684",756x1008,2020-11-2:CMP6_YMD:p1@640:0.95
002124,2020-11-02,0.891,CMP6_YMD,p1@640,1,2.03,"284,378,519,448",640x640,2020-11-2:CMP6_YMD:p1@640:0.89
002125,2021-04-24,0.911,D_MON_Y,p2,1,2.61,"128,389,397,445",686x959,2021-4-24:D_MON_Y:p2:0.91
002126,2021-04-02,0.962,D_MON_Y,p1@640,1,1.3,"136,249,391,298",640x640,2021-4-2:D_MON_Y:p1@640:0.96
002127,2021-11-04,0.964,YYYY,p2,1,2.27,"406,402,617,456",923x1231,2021-11-4:YYYY:p2:0.96
